CustomerID,SatisfactionScore,CLTV
3327-YBAKM,3,5369
9441-QHEVC,4,2091
6705-LNMDD,3,5741
2580-ASVVY,4,4051
3370-GQEAL,3,3409
5032-USPKF,3,2604
4254-QPEDE,4,4275
6283-GITPX,3,4633
0771-CHWSK,3,4838
9788-HNGUT,3,5949
9495-REDIY,3,5079
5375-XLDOF,4,6082
1172-VIYBP,3,4975
6559-PDZLR,3,4191
8992-OBVDG,4,2926
4273-MBHYA,3,2432
4724-WXVWF,3,4334
5701-GUXDC,3,2519
1460-UZPRJ,4,5971
6082-GLJIX,5,4769
2495-TTHBQ,3,5602
0485-ZBSLN,5,6263
3810-PJUHR,3,6059
0847-HGRML,3,4402
8232-CTLKO,3,5979
9227-YBAXE,3,5314
9860-LISIZ,5,2864
0112-QAWRZ,3,5560
4043-MKDTV,5,6319
9229-RQABD,4,3076
8313-KTIHG,3,5281
5320-BRKGK,3,4292
6284-KMNUF,3,4615
6229-UOLQL,3,5845
3137-LUPIX,4,3334
6143-JQKEA,3,5586
8676-OOQEJ,4,3030
9701-CDXHR,4,5187
8124-NZVGJ,3,2979
2162-FRZAA,5,5374
5118-MUEYH,3,3109
5627-TVBPP,4,3726
3936-QQFLL,4,4064
2589-AYCRP,4,4934
4067-HLYQI,4,4860
5124-EOGYE,3,2598
5057-RKGLH,3,5352
0292-WEGCH,3,6275
8910-ICHIU,3,4727
4097-YODCF,4,5382
9715-WZCLW,3,4603
9786-YWNHU,3,5733
6407-GSJNL,5,5458
4049-ZPALD,4,5483
6833-JMZYP,3,4521
1310-QRITU,3,5877
8961-QDZZJ,5,6245
9715-SBVSU,4,3186
7929-SKFGK,4,4280
2300-RQGOI,5,2295
3563-SVYLG,3,5215
4998-IKFSE,5,3936
8630-QSGXK,3,4708
2455-USLMV,3,3727
9488-FVZCC,3,4390
5995-WWKKG,5,5987
7879-CGSFV,4,5101
9921-EZKBY,4,3087
7432-FFVAR,5,5187
7246-ZGQDF,3,4359
4456-RHSNB,3,5735
2481-SBOYW,4,4673
7109-MFBYV,3,5451
1833-TCXKK,5,3301
1832-PEUTS,4,5995
8660-BUETV,5,3422
0580-PIQHM,3,3275
5696-CEIQJ,3,4376
1696-HXOWK,3,5856
3026-ATZYV,3,4131
4012-YCFAI,3,6174
9970-QBCDA,5,5387
9496-IVVRP,3,5777
2657-VPXTA,4,4531
6551-VLJMV,3,2236
1221-GHZEP,3,5172
9289-LBQVU,4,5037
3458-IDMFK,3,5161
6933-FHBZC,4,3079
0221-NAUXK,5,3044
9770-KXGQU,3,4635
6538-POCHL,3,4396
3002-WQZWT,5,3982
4277-UDIEF,3,3019
1208-NBVFH,3,3235
4912-PIGUY,3,2196
2725-TTRIQ,3,5598
3374-TTZTK,3,4969
8990-ZXLSU,3,5121
2275-RBYQS,3,4916
4419-UJMUS,4,4637
7794-JASDG,3,2250
7609-YBPXG,3,5418
5519-TEEUH,3,5759
0804-XBFBV,3,5916
2676-OXPPQ,3,2482
3703-TTEPD,3,2887
2799-TSLAG,4,4533
2208-NKVVH,4,4432
7139-JZFVG,3,6026
4987-GQWPO,4,4580
1757-TCATG,3,3942
4776-XSKYQ,4,5988
8048-DSDFQ,5,4496
5753-QQWPW,3,4131
6010-DDPPW,4,4279
6693-FRIRW,3,5948
6586-MYGKD,3,6280
3173-NVMPX,5,4291
0623-GDISB,3,5838
2892-GESUL,5,2269
2043-WVTQJ,4,5664
8034-RYTVV,4,5735
3863-QSTYI,3,5687
5044-LRQAQ,3,2551
1716-LSAMB,3,5083
1333-PBMXB,3,6466
6546-OPBBH,5,5895
9127-QRZMH,3,5981
5919-VCZYM,5,4394
9644-KVCNC,4,4928
2137-DQMEV,3,4112
8174-LNWMW,5,5581
7964-VEXDG,3,4579
2404-JIBFC,3,5661
4632-PAOYU,3,2233
2990-OGYTD,5,5037
7880-XSOJX,4,4282
4589-IUAJB,4,4118
8457-XIGKN,4,5909
6072-NUQCB,3,3339
8838-GPHZP,5,6469
8750-QWZAJ,4,5169
6918-UMQCG,3,3391
0675-NCDYU,3,6491
6339-DKLMK,3,4959
1346-PJWTK,3,4806
5088-QZLRL,5,2729
4397-FRLTA,4,5535
3057-VJJQE,3,5498
2302-OUZXB,5,4552
2270-CHBFN,3,2221
5982-FPVQN,3,3407
9107-UKCKY,5,6432
4654-ULTTN,3,6447
5546-BYZSM,5,2839
1492-KGETH,4,4422
4163-HFTUK,4,4120
8215-NGSPE,3,3413
8859-YSTWS,5,4254
7601-DHFWZ,3,3948
1998-VHJHK,5,5606
0487-VVUVK,4,3829
5063-IUOKK,5,2016
4508-OEBEY,3,5611
0027-KWYKW,4,3585
2308-STERM,5,5816
5982-XMDEX,3,4404
6051-PTVNS,3,5390
2877-VDUER,3,5691
9152-AMKAK,5,2706
9432-VOFYX,5,5420
8049-WJCLQ,4,5318
6586-PSJOX,4,3608
9705-ZJBCG,3,4977
9670-BPNXF,3,2935
3913-FCUUW,3,4463
3301-VKTGC,3,4380
9555-SAHUZ,3,5499
0816-TSPHQ,3,3976
9932-WBWIK,5,5597
5286-YHCVC,4,4165
9115-YQHGA,5,3355
8963-MQVYN,3,3169
2458-EOMRE,4,4171
6542-LWGXJ,4,2730
5567-GZKQY,4,4335
1222-LRYKO,3,2189
2087-QAREY,3,5722
4423-JWZJN,4,4799
6490-FGZAT,5,3266
7452-FOLON,5,5986
2320-TZRRH,3,4700
4942-VZZOM,3,4703
7502-BNYGS,5,2333
6147-CBCRA,4,5759
6047-SUHPR,3,3093
9752-ZNQUT,5,3704
5666-MBJPT,4,5449
7312-XSBAT,4,2908
3096-GKWEB,4,4477
2371-JQHZZ,5,5886
0674-GCDXG,4,5816
1121-QSIVB,3,5044
4396-KLSEH,5,5918
2824-MYYBN,4,2969
6345-HOVES,4,3800
8318-LCNBW,3,5638
6469-QJKZW,3,2198
6370-ZVHDV,4,4501
5915-DGNVC,4,6193
6260-XLACS,3,5018
3566-CAAYU,5,5644
4983-CCWMC,4,5487
9103-CXVOK,4,3068
2896-TBNBE,3,3387
3841-CONLJ,3,4099
4475-NVTLU,3,3451
9386-LDCZR,3,2496
9585-KKMFD,3,5743
5399-ZIMKF,3,3319
0336-KXKFK,3,4085
5619-XZZKR,4,2195
3948-FVVRP,4,2848
0983-TATYJ,3,4935
1813-JYWTO,4,4202
6719-OXYBR,3,5559
6476-YHMGA,5,3851
0168-XZKBB,5,5072
3785-NRHYR,3,3192
4537-DKTAL,5,4372
5602-BVFMK,5,2868
6297-NOOPG,4,5979
8204-TIFGJ,3,3630
8903-XEBGX,3,4594
1089-XZWHH,5,3594
2325-WINES,4,2335
6064-ZATLR,3,2842
7824-PANSQ,5,6043
9648-BCHKM,3,5231
2888-ADFAO,4,2861
8707-HOEDG,3,4098
4072-IPYLT,3,2161
7167-PCEYD,3,4260
4936-YPJNK,4,5811
4817-KEQSP,4,6342
6408-WHTEF,3,6044
9251-AWQGT,5,2608
8749-CLJXC,5,2067
7989-VCQOH,3,2065
8882-TLVRW,3,5987
3580-GICBM,3,6201
9730-DRTMJ,5,3278
4686-UXDML,3,2113
0932-YIXYU,3,5134
7480-SPLEF,3,4933
7636-XUHWW,5,5824
1431-CYWMH,3,4312
6349-JDHQP,3,6338
5847-MXBEO,5,4510
1116-FRYVH,4,5701
9633-XQABV,4,2156
1183-CANVH,4,3835
1972-XMUWV,5,6034
8679-LZBMD,5,3786
3407-JMJQQ,3,4204
6252-DFGTK,4,2873
1539-LNKHM,4,4497
8645-KOMJQ,5,6182
0289-IVARM,4,3463
9761-XUJWD,4,5636
4057-FKCZK,3,4348
4291-TPNFG,3,5219
6087-YPWHO,3,4613
3090-QFUVD,5,2507
1722-LDZJS,4,6050
1818-ESQMW,3,4384
7401-RUBNK,3,4809
0506-YLVKJ,3,3136
8661-BOYNW,3,5046
4815-GBTCD,4,3891
2805-AUFQN,3,3875
0980-PVMRC,3,2819
7233-DRTRF,4,5096
3873-NFTGI,4,3520
7048-GXDAY,4,4111
8571-ZCMCX,3,3248
1169-WCVAK,3,4600
7129-CAKJW,5,3443
3570-YUEKJ,5,3637
1555-HAPSU,5,5471
8464-EETCQ,5,6466
2419-FSORS,4,4394
8132-YPVBX,5,3291
6754-LZUKA,3,4161
8099-MZPUJ,3,3922
0787-LHDYT,3,5667
0374-IOEGQ,4,3122
3197-NNYNB,3,5649
3396-DKDEL,4,4388
1752-OZXFY,3,5488
9066-QRSDU,4,5418
9867-NNXLC,5,5555
5321-NTRKC,5,6236
3161-GETRM,4,4648
0402-OAMEN,3,5335
6933-VLYFX,3,4337
6754-WKSHP,3,5915
5055-MGMGF,3,5313
4641-FROLU,4,4453
2862-JVEOY,5,5322
2969-QWUBZ,5,2580
9822-BIIGN,4,4903
1534-OULXE,3,4577
2971-SGAFL,4,5631
2905-KFQUV,3,5748
3370-HXOPH,4,2650
9391-YZEJW,3,4778
9958-MEKUC,3,4495
0281-CNTZX,3,5151
9114-VEPUF,4,6139
7876-BEUTG,4,2577
2338-BQEZT,3,6250
9873-MNDKV,3,4492
8241-JUIQO,4,4559
2194-IIQOF,3,4658
9631-RXVJM,4,2682
9584-EXCDZ,3,3650
5093-FEGLU,5,4159
2621-UDNLU,3,5867
7526-IVLYU,5,4852
9214-EKVXR,4,4138
3410-MHHUM,5,5019
2122-YWVYA,4,4792
2296-DKZFP,4,6308
8909-BOLNL,5,2088
6603-YRDCJ,3,3215
3229-USWAR,4,3570
2138-VFAPZ,4,2966
6131-JLWZM,4,5332
0269-XFESX,5,4031
1709-EJDOX,3,3843
4316-XCSLJ,3,3202
0383-CLDDA,3,6499
2709-UQGNP,4,4292
3549-ZTMNH,3,3705
8033-ATFAS,3,3900
0562-HKHML,4,5574
8277-RVRSV,4,4501
7054-ENNGU,4,4623
1455-HFBXA,3,6069
9402-CXWPL,5,5980
1628-BIZYP,4,5754
0082-LDZUE,5,4427
5343-SGUBI,4,5597
0856-NAOES,5,2191
1976-AZZPJ,4,5100
6156-UZDLF,3,5689
3099-OONVS,4,3971
9500-WBGRP,3,4535
5183-KLYEM,4,4927
5144-PQCDZ,5,3172
8514-VZHEB,3,5293
6625-IUTTT,4,6035
0068-FIGTF,3,2297
5965-GGPRW,3,4427
8035-PWSEV,3,4430
2236-HILPA,5,6403
1840-BIUOG,3,2989
1356-MKYSK,3,2724
6080-LNESI,3,5080
1830-IPXVJ,3,6108
8398-TBIYD,3,4520
9418-RUKPH,4,3614
4712-AUQZO,4,5388
9711-FJTBX,4,5058
2908-ZTPNF,4,4452
1414-YADCW,3,5679
8756-RDDLT,3,5750
2862-PFNIK,4,3518
5816-QVHRX,5,4040
4430-YHXGG,5,2616
6888-SBYAI,3,3007
7395-XWZOY,3,4481
7169-YWAMK,3,5504
6859-RKMZJ,3,2762
2729-VNVAP,4,2635
2049-BAFNW,5,3929
3842-QTGDL,3,2942
7163-OCEQI,3,3571
9782-LGXMC,3,5511
5975-BAICR,3,2504
4673-KKSLS,4,5094
4853-OITSN,3,2576
9800-OUIGR,3,5011
2324-EFHVG,4,5617
7094-MSZAO,4,2049
6907-CQGPN,5,2555
0780-XNZFN,5,4193
0239-OXEXL,4,3509
2675-IJRGJ,3,5878
7049-GKVZY,3,5574
8577-QSOCG,4,2631
3721-CNZHX,4,5753
0212-ISBBF,3,2875
3585-YNADK,4,4546
1099-GODLO,5,4836
6828-HMKWP,4,4843
1472-TNCWL,3,4671
2080-GKCWQ,4,3969
2193-SFWQW,3,4004
5656-JAMLX,5,4278
3462-BJQQA,5,2370
0442-TDYUO,3,2964
6733-LRIZX,3,5903
9503-XJUME,4,4279
4367-NHWMM,4,5318
3779-OSWCF,3,4493
6736-DHUQI,4,6072
1360-RCYRT,4,4960
2724-FJDYW,4,3884
4451-RWASJ,4,5471
3460-TJBWI,5,5865
5917-HBSDW,5,2360
0956-ACVZC,3,4084
2325-NBPZG,3,5125
4482-FTFFX,4,5232
8859-DZTGQ,3,2507
0440-MOGPM,3,4176
0020-JDNXP,4,3607
3752-CQSJI,3,5417
5025-GOOKI,5,4277
2887-JPYLU,5,4418
4770-QAZXN,5,2783
4896-CPRPF,4,4873
9714-EDSUC,4,3094
7353-YOWFP,5,4208
8008-ESFLK,3,4135
3363-EWLGO,3,5252
1689-YQBYY,3,3280
4487-ZYJZK,3,4623
2959-FENLU,5,5850
0708-LGSMF,3,2731
7634-HLQJR,5,3260
0487-RPVUM,4,5404
4079-ULGFR,3,3705
2516-XSJKX,3,5468
0057-QBUQH,4,4797
6599-SFQVE,5,2629
8331-ZXFOE,3,5395
4003-FUSHP,3,5831
0356-ERHVT,5,3880
7325-ENZFI,3,3424
3920-HIHMQ,5,4196
0613-WUXUM,3,5261
4458-KVRBJ,4,5537
1397-XKKWR,4,3463
8097-OMULG,4,5918
6013-BHCAW,4,4151
0401-WDBXM,3,4331
3387-PLKUI,5,2333
6096-EGVTU,4,5038
5081-NWSUP,3,4883
2580-ATZSQ,3,6354
8085-MSNLK,3,6193
9691-HKOVS,3,4712
9881-VCZEP,3,5701
8757-TFHHJ,3,2978
5119-KEPFY,5,3057
0916-KNFAJ,4,5117
8319-QBEHW,4,2715
9625-QNLUX,4,4751
4024-CSNBY,4,6295
7110-BDTWG,4,6302
7493-GVFIO,3,4565
0690-SRQID,3,4925
9114-DPSIA,3,4237
4700-UBQMV,4,3503
7711-GQBZC,4,5187
9795-NREXC,4,5472
8573-CGOCC,5,5433
7356-AYNJP,4,5685
6286-SUUWT,4,5916
4819-HJPIW,3,2675
8654-DHAOW,5,3527
5438-QMDDL,3,3652
9812-GHVRI,4,4294
1228-ZLNBX,3,2847
4226-KKDON,4,3804
3831-YCPUO,3,6419
7445-WMRBW,4,4740
3308-DGHKL,5,5028
9924-JPRMC,3,4886
0080-EMYVY,3,4298
6218-KNUBD,4,2393
7337-CINUD,4,5206
7609-NRNCA,3,4947
0623-EJQEG,3,5774
7153-CHRBV,3,6287
6198-PNNSZ,4,5648
3317-VLGQT,4,3157
4132-POCZS,3,6371
5614-DNZCE,4,5040
3896-RCYYE,5,5990
9638-JIQYA,3,4033
3726-TBHQT,4,5600
3190-ITQXP,3,3879
3039-MJSLN,3,3594
0178-CIIKR,3,5949
5774-QPLTF,5,6391
5010-IPEAQ,3,5261
8990-YOZLV,3,5059
3069-SSVSN,3,4467
5222-IMUKT,4,2716
6685-XSHHU,5,4425
8901-UPRHR,4,6130
3845-FXCYS,5,4841
5857-XRECV,3,4486
0725-CXOTM,3,4844
4343-EJVQB,4,2463
3427-GGZZI,5,3624
3154-CFSZG,4,3291
2220-IAHLS,3,5566
4377-VDHYI,3,2722
4937-QPZPO,5,5641
2925-VDZHY,4,4641
6981-TDRFT,5,3423
3413-CSSTH,4,5590
8033-VCZGH,3,4363
0224-NIJLP,4,3899
7542-CYDDM,3,4204
4718-WXBGI,4,4403
5716-LIBJC,3,2810
2868-LLSKM,4,5958
2988-QRAJY,3,5798
0071-NDAFP,3,5230
7328-ZJAJO,4,4579
1090-PYKCI,3,4686
3058-WQDRE,5,4943
2279-AXJJK,3,4465
0909-SELIE,4,4302
3417-TSCIC,5,4161
1042-HFUCW,5,5136
6537-OTKMY,5,5091
8999-EXMNO,3,4246
6725-TPKJO,3,2798
7162-WPHPM,4,4747
1599-MMYRQ,3,5179
8821-KVZKQ,5,4117
6434-TTGJP,3,5671
0042-JVWOJ,4,3722
0130-SXOUN,3,4889
2330-PQGDQ,5,4952
1452-UZOSF,3,4890
2097-YVPKN,5,5707
8597-CTXVJ,4,5392
6631-HMANX,4,5641
9962-BFPDU,5,5811
6394-HHHZM,4,2011
5995-LFTLE,5,4477
0665-XHDJU,5,6022
8265-HKSOW,4,4505
3544-FBCAS,3,4116
4759-PXTAN,5,4093
7054-DMVAS,3,4556
3428-MMGUB,5,5874
6549-BTYPG,5,5784
7823-JSOAG,3,5203
3705-RHRFR,3,5031
9374-YOLBJ,4,2053
9074-KGVOX,3,6018
6128-DAFVY,5,4021
9933-QRGTX,4,4905
5066-GFJMM,5,3716
2661-GKBTK,4,5053
0458-HEUZG,3,3239
7268-WNTCP,4,5746
0824-VWDPO,4,3682
8409-WQJUX,3,4458
2578-JQPHZ,3,4025
3278-FSIXX,3,5441
9746-UGFAC,5,3171
2946-KIQSP,5,2553
0625-AFOHS,3,2784
4636-OLWOE,4,5594
4685-ERGHK,5,6109
0885-HMGPY,3,6469
5003-OKNNK,3,3205
7208-PSIHR,4,5583
4012-ZTHBR,5,3752
0489-WMEMG,3,5237
7435-ZNUYY,3,4439
1354-YZFNB,4,5573
2985-FMWYF,3,4861
2812-ENYMO,4,4296
2717-HVIZY,4,2675
3422-GALYP,4,2657
2890-WFBHU,3,6041
0327-WFZSY,3,5434
7977-HXJKU,3,2447
7033-CLAMM,5,3828
0864-FVJNJ,3,4952
7356-IWLFW,5,3315
9541-PWTWO,5,4924
3967-VQOGC,5,5847
6308-CQRBU,3,5044
0186-CAERR,4,4644
3043-SUDUA,3,4374
5442-BHQNG,5,3430
2169-RRLFW,5,5063
5872-OEQNH,4,4928
8873-GLDMH,4,4220
5696-JVVQY,4,5476
8946-BFWSG,5,6245
0547-HURJB,3,4001
8845-LWKGE,5,2215
0691-NIKRI,5,3784
5022-JNQEQ,5,4843
3249-VHRIP,4,4507
3736-BLEPA,5,2886
4701-LKOZD,4,5150
6603-QWSPR,4,4190
9921-QFQUL,4,5110
1929-ZCBHE,3,5040
4378-MYPGO,3,5795
4129-LYCOI,3,4741
7798-JVXYM,3,5351
8647-SDTWQ,5,4133
2696-ECXKC,4,6153
2081-KJSQF,5,4769
3323-CPBWR,4,3875
3384-CTMSF,5,3142
0902-RFHOF,3,2907
7718-RXDGG,4,3351
1025-FALIX,3,5379
3451-VAWLI,4,5636
3407-QGWLG,4,2948
2347-WKKAE,3,2662
8735-DCXNF,3,3519
3214-IYUUQ,3,4300
1936-UAFEH,4,5502
3587-PMCOY,3,4614
1027-LKKQQ,3,4480
7148-XZPHA,4,4162
5309-TAIKL,4,4080
6856-RAURS,4,2044
8778-LMWTJ,3,5770
9717-IOAAF,5,2682
2845-KDHVX,5,5425
0848-SOMKO,3,4483
1535-VTJOQ,5,3904
6368-TZZDT,4,5390
0943-ZQPXH,5,5635
1293-BSEUN,5,4528
1302-TPUBN,3,5637
0927-CNGRH,4,5272
8608-OZTLB,3,5975
2335-GSODA,4,2327
1952-DVVSW,5,3509
6656-GULJQ,3,5940
9853-JFZDU,4,3102
3777-XROBG,4,4125
6994-FGRHH,4,4649
4000-VGMQP,5,2125
3999-WRNGR,3,6307
3466-RITXD,3,5461
2680-XKKNJ,4,3325
2101-RANCD,4,5832
7921-BEPCI,3,4515
8510-TMWYB,5,5898
3258-ZKPAI,3,5227
1428-IEDPR,4,5624
4450-YOOHP,4,5433
6728-CZFEI,4,5473
3653-NCRDJ,4,5594
6519-ZHPXP,4,4183
3472-QPRCH,5,3217
8224-UAXBZ,3,5137
9610-WCESF,4,6344
2486-WYVVE,5,5238
1422-DGUBX,5,2735
2999-AANRQ,4,5138
8668-KNZTI,3,5957
0480-KYJVA,4,5897
9746-YKGXB,3,6340
3926-YZVVX,5,2157
6000-UKLWI,3,4982
6332-FBZRI,3,5589
2096-XOTMO,5,4146
3266-FTKHB,3,2717
8221-EQDGL,3,4355
2346-LOCWC,4,6186
0298-XACET,4,5396
7560-QJAVJ,3,5474
2995-YWTCD,3,5396
9137-UIYPG,3,5447
2809-ZMYOQ,5,4341
5084-OOVCJ,4,5465
0254-WWRKD,5,5122
7727-SHVZV,4,4883
5339-PXDVH,3,3559
8782-NUUOL,3,4807
7601-WFVZV,4,3718
4609-KNNWG,5,4870
9529-OFXHY,3,5415
2669-QVCRG,4,2299
2478-EEWWM,4,5905
9174-IHETN,3,5521
2233-TXSIU,3,3522
9644-UMGQA,3,4076
0419-YAAPX,4,4696
0872-CASZJ,3,4765
8164-OCKUJ,5,6325
3094-JOJAI,5,2643
9494-MRNYX,4,3399
2599-CZABP,3,4612
7945-PRBVF,3,3967
4544-RXFMG,3,4184
0859-YGKFW,5,4458
1150-FTQGN,4,6399
7196-LIWRH,5,5980
5448-VWNAM,4,4198
1177-XZBJL,3,5570
9330-VOFSZ,5,5942
0939-EREMR,5,4335
9389-ACWBI,3,3850
3644-QXEHN,3,5282
2911-IJORQ,4,2546
5921-NGYRH,3,5018
5998-DZLYR,5,4676
3985-HOYPM,4,4602
9548-LERKT,3,3455
6576-FBXOJ,4,4590
4310-KEDTB,3,3746
4062-HBMOS,4,5432
2676-ISHSF,5,5203
9236-NDUCW,4,2991
4753-PADAS,4,5027
6103-QCKFX,3,3918
7781-EWARA,3,4122
7018-FPXHH,3,4964
0572-ZJKLT,3,4736
5135-RDDQL,3,4847
1353-LJWEM,3,2726
1794-SWWKL,4,3974
6166-YIPFO,3,6075
9332-GYWLO,3,5729
4184-VODJZ,4,4512
1092-WPIVQ,4,3675
7233-IOQNP,3,5409
2834-JKOOW,3,3572
2400-FEQME,5,5011
4957-SREEC,5,5748
4923-ADWXJ,5,3962
3439-GVUSX,3,4570
5949-HGVJL,5,2753
5203-XEHAX,3,3445
1635-HDGFT,4,4855
8050-XGRVL,4,5010
9828-QHFBK,3,5796
5012-YSPJJ,3,3615
6728-VOIFY,3,5016
4891-NLUBA,3,5063
8969-PRHFK,3,4695
0661-KQHNK,5,5518
8709-KRDVL,5,4643
1427-VERSM,4,5141
9801-NOSHQ,3,3058
6339-YPSAH,3,4895
2159-TURXX,4,2483
1548-FEHVL,4,6298
3795-CAWEX,3,6116
6215-NQCPY,3,4157
5647-URDKA,4,5962
2229-DPMBI,5,3598
9626-WEQRM,4,2657
2188-SXWVT,4,4027
6258-PVZWJ,4,4265
1094-BKOSX,4,4534
2978-XXSOG,4,3995
2342-CKIAO,5,5074
6953-PBDIN,4,6466
3898-BSJYF,3,4434
3938-YFPXD,4,6012
7696-AMHOD,5,4200
9558-IHEZX,3,5610
9617-UDPEU,3,2691
6340-DACFT,4,4878
4955-VCWBI,5,4882
6813-GZQCG,3,2194
3389-KTRXV,5,5945
3118-UHVVQ,4,4747
3205-MXZRA,4,2074
8317-BVKSO,5,5728
5702-KVQRD,3,4668
0083-PIVIK,3,4761
6169-PGNCD,4,5741
4657-FWVFY,5,2004
2257-BOVXD,3,3516
7729-JTEEC,5,5456
9696-RMYBA,3,5225
8690-UPCZI,4,4459
9770-LXDBK,4,5695
4086-WITJG,5,4808
8344-WFMFH,4,4738
8822-KNBHV,4,4250
8404-FYDIB,3,4469
2791-SFVEW,4,3772
6762-NSODU,4,4630
9888-ZCUMM,4,4120
1074-WVEVG,5,5757
9979-RGMZT,3,5545
2108-GLPQB,5,2950
5474-LAMUQ,3,5689
3468-DRVQJ,4,5496
1122-YJBCS,3,6092
4990-ALDGW,3,6271
4816-OKWNX,5,5437
3315-IKYZQ,4,3240
4747-LCAQL,4,5263
0898-XCGTF,5,5926
8006-PYCSW,5,2051
8249-THVEC,4,4025
8722-PRFDV,3,5097
2164-SOQXL,3,2698
4020-KIUDI,5,2186
5850-BDWCY,5,5029
2038-YSEZE,3,3152
0827-ITJPH,3,5703
8799-OXZMD,5,5463
1705-GUHPV,3,4948
4779-ZGICK,3,5019
0048-PIHNL,3,6061
3967-KXAPS,4,5136
3704-IEAXF,3,5498
6810-VCAEX,4,4670
0674-EYYZV,3,5882
4480-MBMLB,3,5319
1395-OFUWC,3,4741
2832-KJCRD,5,2511
4075-WKNIU,4,2342
5090-EMGTC,3,4521
2346-CZYIL,3,4962
6258-NGCNG,4,5508
4186-ZBUEW,3,3566
5274-XHAKY,4,2196
1442-BQPVU,4,2876
3978-YNKDD,4,2654
4940-KHCWD,4,5148
9589-ABEPT,3,4452
9388-ZEYVT,4,2522
0305-SQECB,4,4265
7605-SNLQG,4,2036
4670-TABXH,3,5791
0064-SUDOG,5,5190
8561-NMTBD,4,5427
5161-XEUVX,3,2615
8292-FRFZQ,4,3445
8591-NXRCV,4,3859
7895-VONWT,5,4284
4526-RMTLL,4,4457
6253-GNHWH,4,6090
4566-NECEV,3,3787
8080-POTJR,3,2655
6906-MPARY,4,2524
3662-FXJFO,5,5946
8107-RZLNV,5,4634
0516-OOHAR,3,3411
2027-CWDNU,4,5968
9912-OMZDS,5,5096
3733-ZEECP,5,5329
7878-RTCZG,4,4050
7103-IPXPJ,4,6479
4342-HFXWS,3,3442
3545-CNWRG,5,4325
1785-BPHTP,3,4022
7315-WYOAW,3,5985
1173-XZPYF,4,3734
2509-TFPJU,5,4413
9530-GRMJG,4,5568
6898-RBTLU,5,6366
2068-WWXQZ,5,2942
2061-VVFST,4,3924
2380-DAMQP,4,4761
2256-YLYLP,4,4499
1272-ILHFG,5,5928
0164-XAIRP,5,2511
5666-CYCYZ,4,5352
4011-ARPHK,3,5578
6365-HITVU,4,4135
7558-IMLMT,4,5626
9488-FYQAU,4,5700
3590-TCXTB,5,2648
6994-KERXL,3,3545
1960-UOTYM,4,4509
2740-JFBOK,5,5299
6500-JVEGC,4,4941
5245-VDBUR,4,5509
8469-SNFFH,4,5991
2144-ESWKO,3,5268
1241-FPMOF,4,5157
9928-BZVLZ,3,3100
4114-QMKVN,3,6494
2775-SEFEE,4,5188
9003-CPATH,4,2583
7956-XQWGU,4,5975
2369-FEVNO,3,4590
5115-SQAAU,4,6053
9845-QOMAD,3,3958
7672-VFMXZ,3,4607
9739-JLPQJ,4,6009
9916-AYHTC,5,3779
3855-ONCAR,4,5775
1488-SYSFC,4,2990
0970-QXPXW,3,5454
9572-WUKSB,3,4416
5893-KCLGT,4,5478
0076-LVEPS,4,3290
3640-JQGJG,3,4680
1596-OQSPS,4,4467
9867-XOBQA,4,3461
9546-KDTRB,5,3612
3174-RKMOW,3,5721
1760-CAZHT,5,3274
8441-SHIPE,3,5183
1320-GVNHT,4,4419
1047-RNXZV,5,4871
3541-ZNUHK,3,4026
8725-JEDFD,5,3241
7562-UXTPG,4,2992
8071-SBTRN,4,4240
6668-CNMFP,4,4473
5626-MGTUK,3,3027
5681-LLOEI,3,5884
8212-DJRCH,4,4014
4933-BSAIP,3,2056
2030-BTZRO,5,4628
1116-DXXDF,4,2698
0270-THENM,3,6233
4707-MAXGU,5,5514
2710-WYVXG,4,3501
6300-BWMJX,3,4814
7009-LGECI,4,4164
5022-KVDQT,5,5158
7976-CICYS,4,3027
1036-GUDCL,4,5275
2005-DWQZJ,3,3153
8148-WOCMK,5,3214
7815-PDTHL,3,3481
9173-IVZVP,5,4254
3635-JBPSG,4,2118
7964-ZRKKG,5,6251
1724-IQWNM,3,4136
8217-QYOHV,4,4545
5546-QUERU,3,5221
6897-UUBNU,4,2681
8930-XOTDP,4,2035
5916-QEWPT,4,2798
5060-TQUQN,3,3558
0531-XBKMM,3,5058
8465-SBRXP,3,2436
2408-PSJVE,4,4388
9700-ZCLOT,5,3922
8738-JOKAR,4,5034
4534-WGCIR,4,6444
1930-WNXSB,5,4879
3508-CFVZL,3,5957
0657-DOGUM,4,4077
8792-AOROI,3,2985
5146-YYFRZ,5,6212
3452-SRFEG,5,4516
4070-OKWVH,3,6212
5297-MDOIR,4,5294
6369-MCAKO,3,5001
4926-UMJZD,5,2157
6848-HJTXY,3,5628
6341-AEVKX,4,5905
0682-USIXD,3,2937
6976-BWGLQ,3,4382
7078-NVFAM,4,3163
2133-TSRRM,4,5432
2511-ALLCS,4,5998
3191-CSNMG,4,2081
7952-OBOYL,5,4096
7470-DYNOE,5,5940
7853-OETYL,3,3306
1545-ACTAS,3,5921
5126-RCXYW,4,4451
2363-BJLSL,5,5157
1956-YIFGE,4,3274
2925-MXLSX,5,4403
9609-BENEA,3,5283
4459-BBGHE,4,5833
9945-PSVIP,4,2289
9108-EJFJP,4,4504
0530-IJVDB,4,5414
0508-SQWPL,5,5506
